gen,sid,seed,split,stepping_speed,body_speed_shortfall,foot_sliding,ground_contact_ratio,contact_streak,path_straightness,duration_sec,wants_to_travel,wants_to_stay,intent_unclear,is_mdm,is_motiongpt,is_momask,mm_u000,mm_u025,mm_u050,mm_u075,mm_u100,mm_u125,mm_u150,mm_u200
momask,003584,20327610,calib,0.036566,-0.000783,0.008268517696401089,0.8438,0.12984,0.5684,6.4,0,0,1,0,0,1,2.6482,2.7586,2.9671,3.2804,3.6852,4.3442,4.7961,5.3933
momask,003638,20328608,holdout,0.015241,-0.000323,0.00529376361581611,0.9056,0.20122,0.1175,9.8,0,0,1,0,0,1,7.1907,7.1533,7.0607,6.9133,6.6977,6.4697,6.1891,5.642
momask,003638,20328609,holdout,0.012357,0.00209,0.0046521442910805845,0.9668,0.38673,0.1922,9.8,0,0,1,0,0,1,7.0052,6.8979,6.6367,6.2424,5.6879,5.1894,4.7289,4.0825
momask,003638,20328610,holdout,0.01245,-0.001383,0.00753089584822294,0.9439,0.26969,0.46,9.8,0,0,1,0,0,1,5.4123,5.064,4.599,4.1003,3.6155,3.4673,3.7043,4.4249
momask,003723,20329608,calib,0.00186,0.000941,0.00146572796000153,1.0,1.0,0.1679,8.4,0,0,1,0,0,1,4.3445,4.3314,4.3194,4.3097,4.3015,4.2936,4.2876,4.2798
momask,003723,20329609,calib,0.001597,0.000837,0.0013753275317046126,1.0,1.0,0.4929,8.4,0,0,1,0,0,1,4.1866,4.1604,4.1368,4.1161,4.0961,4.0778,4.0615,4.0405
momask,003723,20329610,calib,0.001756,0.00095,0.001357489807928358,1.0,1.0,0.2945,8.4,0,0,1,0,0,1,4.4217,4.4111,4.4011,4.3921,4.3843,4.3774,4.3709,4.3632
momask,003771,20330608,holdout,0.003625,0.00175,0.002364658300350612,1.0,1.0,0.3145,9.8,0,0,1,0,0,1,1.6961,1.7093,1.7176,1.7212,1.7194,1.7131,1.7044,1.677
momask,003771,20330609,holdout,0.004163,0.001004,0.0021812138298075764,1.0,1.0,0.0737,9.8,0,0,1,0,0,1,1.5361,1.5445,1.5518,1.5562,1.5599,1.5634,1.566,1.5681
momask,003771,20330610,holdout,0.003956,0.001148,0.0024602477781751004,1.0,1.0,0.0897,9.8,0,0,1,0,0,1,2.0725,2.0757,2.076,2.0754,2.0743,2.0715,2.068,2.0583
momask,003814,20331608,holdout,0.02292,-0.000473,0.004281126519253242,0.845,0.1878,0.8101,5.0,1,0,0,0,0,1,1.1587,1.1464,1.1249,1.0967,1.0779,1.1319,1.2997,2.1936
momask,003814,20331609,holdout,0.024154,-0.000162,0.004359366083798282,0.85,0.17,0.8018,5.0,1,0,0,0,0,1,1.3505,1.3238,1.2841,1.2395,1.2596,1.4279,1.8765,3.5588
momask,003814,20331610,holdout,0.023905,-0.001121,0.0046467928820885795,0.85,0.1545,0.7741,5.0,1,0,0,0,0,1,1.2841,1.2566,1.2171,1.1649,1.1447,1.2572,1.5527,2.6155
momask,003823,20332608,calib,0.002951,0.001227,0.0024646464609959944,1.0,1.0,0.3009,9.8,0,0,1,0,0,1,2.3913,2.3839,2.3779,2.3738,2.3712,2.3697,2.3698,2.3735
momask,003823,20332609,calib,0.003698,0.001298,0.0024154593720248315,1.0,1.0,0.1739,9.8,0,0,1,0,0,1,2.9581,2.9383,2.9188,2.9078,2.8962,2.8843,2.8739,2.8593
momask,003823,20332610,calib,0.003599,0.001062,0.002600435305504819,1.0,1.0,0.3612,9.8,0,0,1,0,0,1,1.9411,1.9203,1.9091,1.8995,1.8935,1.8915,1.8911,1.8976
momask,003831,20333608,holdout,0.00712,0.002825,0.004279283164557768,1.0,1.0,0.2241,6.0,0,0,1,0,0,1,2.7479,2.7637,2.7829,2.8069,2.8348,2.8628,2.8888,2.9661
momask,003831,20333609,holdout,0.006534,0.002872,0.004570100548742367,1.0,1.0,0.132,6.0,0,0,1,0,0,1,3.5633,3.6082,3.634,3.6501,3.6527,3.6547,3.6349,3.5724
momask,003831,20333610,holdout,0.009148,0.003656,0.005639383221504837,1.0,1.0,0.544,6.0,0,0,1,0,0,1,2.7977,2.8133,2.8286,2.837,2.8284,2.8028,2.7673,2.7476
momask,003868,20334608,calib,0.002247,0.001537,0.0019051666743734443,1.0,1.0,0.4596,3.2,0,0,1,0,0,1,2.901,2.9027,2.9047,2.9067,2.9088,2.9109,2.9138,2.9245
momask,003868,20334609,calib,0.002074,0.001334,0.0017878580626870247,1.0,1.0,0.3047,3.2,0,0,1,0,0,1,3.0241,3.0279,3.0308,3.0334,3.0356,3.0372,3.0384,3.0413
momask,003868,20334610,calib,0.002019,0.001415,0.0017205146334055986,1.0,1.0,0.3174,3.2,0,0,1,0,0,1,3.2256,3.2266,3.2278,3.2288,3.2298,3.2312,3.2328,3.2371
momask,003942,20335608,holdout,0.040697,0.005191,0.004857708750457754,0.3021,0.08632,0.3229,7.2,1,0,0,0,0,1,2.6806,2.5162,2.4958,2.5137,2.5457,2.8905,3.2278,3.8065
momask,003942,20335609,holdout,0.039164,0.006336,0.0061442550717001445,0.3125,0.10417,0.445,7.2,1,0,0,0,0,1,3.2962,3.4771,3.7376,3.9912,4.2072,4.3676,4.3267,4.0393
momask,003942,20335610,holdout,0.03359,0.002889,0.003994667614228278,0.2639,0.08799,0.3376,7.2,1,0,0,0,0,1,3.733,3.8915,4.2047,4.6796,5.0229,5.1775,5.1038,4.6044
momask,003962,20336608,holdout,0.052317,0.004984,0.006865723006855946,0.7015,0.04679,0.1022,9.8,1,0,0,0,0,1,0.7543,0.8374,0.9539,1.0889,1.2876,1.5765,1.9592,2.9627
momask,003962,20336609,holdout,0.05613,0.002788,0.006025020568531875,0.6582,0.04699,0.4879,9.8,1,0,0,0,0,1,0.6457,0.6712,0.718,0.7871,0.8812,1.0067,1.1661,1.7386
momask,003962,20336610,holdout,0.055221,0.006752,0.007860039285208956,0.7219,0.0451,0.3447,9.8,1,0,0,0,0,1,0.9014,0.9592,1.0493,1.1717,1.3292,1.5245,1.7782,2.5206
momask,004037,20337608,holdout,0.002369,0.001185,0.0019062145289140651,1.0,1.0,0.3025,9.8,1,0,0,0,0,1,5.8582,5.8591,5.8589,5.8574,5.855,5.8526,5.8495,5.8413
momask,004037,20337609,holdout,0.003804,0.00155,0.00238843613422142,1.0,1.0,0.2292,9.8,1,0,0,0,0,1,3.299,3.3032,3.3513,3.4054,3.4307,3.4444,3.4185,3.3082
momask,004037,20337610,holdout,0.00286,0.001427,0.002264754349002396,1.0,1.0,0.4943,9.8,1,0,0,0,0,1,4.876,4.8859,4.8939,4.9004,4.905,4.9079,4.9099,4.91
momask,004063,20338608,holdout,0.00429,0.002341,0.00285465733956809,1.0,1.0,0.5193,6.0,0,1,0,0,0,1,2.2104,2.1815,2.1547,2.125,2.094,2.0641,2.0344,1.9845
momask,004063,20338609,holdout,0.003045,0.00182,0.0020852112209328723,1.0,1.0,0.5029,6.0,0,1,0,0,0,1,2.3643,2.3469,2.3281,2.3103,2.292,2.2731,2.2537,2.2177
momask,004063,20338610,holdout,0.003531,0.001918,0.0025749424023547903,1.0,1.0,0.6469,6.0,0,1,0,0,0,1,2.1171,2.076,2.0362,1.998,1.9622,1.9281,1.894,1.8283
momask,004068,20339608,calib,0.016088,-0.004886,0.0017744032160645034,0.6913,0.12571,0.9328,9.8,0,0,1,0,0,1,1.8376,1.8424,1.8678,1.9017,1.9422,1.9935,2.0496,2.1582
momask,004068,20339609,calib,0.018694,-0.003782,0.0017822686772982327,0.7143,0.11903,0.9358,9.8,0,0,1,0,0,1,2.1676,2.1681,2.1809,2.2042,2.2294,2.2531,2.2756,2.3112
momask,004068,20339610,calib,0.018887,-0.001138,0.002710367610280964,0.8189,0.14888,0.9199,9.8,0,0,1,0,0,1,2.7927,2.8648,2.9522,3.0635,3.1997,3.3511,3.5249,3.8391
momask,004117,20340608,holdout,0.016041,-0.004916,0.0046213047329437,0.5563,0.2225,0.6162,4.0,0,0,1,0,0,1,2.4931,2.4424,2.4838,2.5646,2.5827,2.5657,2.54,2.5379
momask,004117,20340609,holdout,0.015241,-0.001837,0.004271889517141114,0.6312,0.14025,0.7638,4.0,0,0,1,0,0,1,1.2003,1.1737,1.169,1.1911,1.242,1.3114,1.3836,1.5265
momask,004117,20340610,holdout,0.018072,-0.002299,0.00457051465708293,0.6,0.13337,0.8128,4.0,0,0,1,0,0,1,1.1725,1.1847,1.1767,1.1147,1.054,1.0183,0.9967,0.9623
momask,004129,20341608,calib,0.035432,0.00441,0.011354996213427436,0.85,0.10622,0.1642,9.0,0,0,1,0,0,1,1.585,1.6699,1.7794,1.8866,2.0969,2.4196,2.7475,3.1179
momask,004129,20341609,calib,0.030047,0.001944,0.010038467096414934,0.875,0.10294,0.3684,9.0,0,0,1,0,0,1,1.9424,1.9977,2.0513,2.1731,2.3734,2.5859,2.7671,3.038
momask,004129,20341610,calib,0.027539,0.002068,0.011232275074268563,0.9056,0.12939,0.3206,9.0,0,0,1,0,0,1,2.0999,2.1871,2.3275,2.5734,2.7881,2.9171,3.0619,3.1708
momask,004166,20342608,calib,0.007091,0.001332,0.003506261462579381,0.9847,0.39388,0.8505,9.8,1,0,0,0,0,1,4.4614,4.5592,4.6809,4.8609,5.1052,5.4175,5.7314,6.357
momask,004166,20342609,calib,0.009287,0.00093,0.0035907533430666757,0.9694,0.32311,0.8465,9.8,1,0,0,0,0,1,3.7079,3.762,3.8089,3.8535,3.8809,3.882,4.0574,5.0115
momask,004166,20342610,calib,0.006735,0.001406,0.003425048369492672,0.9821,0.49107,0.729,9.8,1,0,0,0,0,1,5.0326,5.113,5.2438,5.44,5.6028,5.7387,5.9395,6.4141
momask,004268,20343608,calib,0.002543,0.00133,0.001911263674193762,1.0,1.0,0.3901,9.8,0,0,1,0,0,1,2.0366,2.0377,2.0381,2.0375,2.0371,2.0368,2.0368,2.0371
momask,004268,20343609,calib,0.002308,0.000973,0.0017694615268598925,1.0,1.0,0.4539,9.8,0,0,1,0,0,1,1.9405,1.9407,1.9395,1.9357,1.9314,1.9262,1.9218,1.9116
momask,004268,20343610,calib,0.003383,0.001743,0.0027172951925207188,1.0,1.0,0.3105,9.8,0,0,1,0,0,1,1.5696,1.5687,1.5712,1.5766,1.5774,1.5742,1.571,1.5618
momask,004270,20344608,calib,0.006189,0.002997,0.002848511742016324,0.9694,0.38776,0.2136,9.8,0,0,1,0,0,1,8.6312,8.5799,8.5334,8.4954,8.4658,8.4345,8.4067,8.3551
momask,004270,20344609,calib,0.00765,0.002928,0.002862180218564067,0.8827,0.22066,0.1157,9.8,0,0,1,0,0,1,7.963,7.9465,7.9333,7.923,7.9123,7.9014,7.8915,7.8737
momask,004270,20344610,calib,0.005644,0.002429,0.00286785276239849,0.977,0.48852,0.1291,9.8,0,0,1,0,0,1,8.3392,8.3349,8.3442,8.359,8.3735,8.383,8.3856,8.3781
momask,004293,20345608,holdout,0.026606,0.005707,0.006808801366085801,0.9157,0.20349,0.8357,8.6,1,0,0,0,0,1,4.4766,4.3482,4.4418,4.9652,5.8197,6.6301,7.1518,7.8278
momask,004293,20345609,holdout,0.02985,0.006996,0.008598404997775217,0.9041,0.16436,0.7582,8.6,1,0,0,0,0,1,5.429,5.2851,5.2948,5.6176,6.1243,6.6271,7.0169,7.6831
momask,004293,20345610,holdout,0.032651,0.004514,0.007582402263629936,0.8605,0.11471,0.7411,8.6,1,0,0,0,0,1,6.2108,6.147,6.093,6.1517,6.3379,6.6948,7.2485,8.1684
momask,004303,20346608,calib,0.024051,0.000655,0.007917079883622509,0.8929,0.19842,0.4176,9.8,0,0,1,0,0,1,6.1115,5.9563,5.9063,5.9204,5.7779,5.8256,6.0482,6.4199
momask,004303,20346609,calib,0.018141,0.000626,0.006413319450283627,0.9566,0.27332,0.1251,9.8,0,0,1,0,0,1,5.9076,5.7523,5.6263,5.5428,5.4775,5.4662,5.5491,5.7823
momask,004303,20346610,calib,0.025056,-0.000144,0.006228277201920699,0.8316,0.12796,0.5195,9.8,0,0,1,0,0,1,7.36,7.2474,7.1647,7.12,7.0913,7.0755,7.0284,6.9647
momask,004320,20347608,holdout,0.035433,0.00594,0.007063846787385035,0.8444,0.08444,0.9248,9.8,1,0,0,0,0,1,1.4524,1.6601,1.8927,2.1159,2.2547,2.2727,2.2631,3.1748
momask,004320,20347609,holdout,0.032794,0.005774,0.007030104661124897,0.8546,0.08546,0.9494,9.8,1,0,0,0,0,1,2.5928,2.7589,2.9243,3.0628,3.0996,2.9773,2.7003,3.4748
momask,004320,20347610,holdout,0.031971,0.004058,0.00497277959680056,0.7908,0.08327,0.9484,9.8,1,0,0,0,0,1,2.2356,2.3497,2.4806,2.5988,2.6687,2.6965,2.6557,2.4252
momask,004350,20348608,holdout,0.030943,-0.000604,0.006430052234986341,0.7772,0.15543,0.0765,4.6,1,0,0,0,0,1,1.2855,1.278,1.2585,1.2199,1.1725,1.098,0.9732,0.6659
momask,004350,20348609,holdout,0.031749,0.001333,0.008416959218892807,0.8315,0.1663,0.2134,4.6,1,0,0,0,0,1,1.7845,1.7246,1.6437,1.5443,1.4541,1.3461,1.2458,1.479
momask,004350,20348610,holdout,0.032166,0.000563,0.005933209493705753,0.7717,0.15435,0.2776,4.6,1,0,0,0,0,1,2.1254,2.0764,2.0125,1.9482,1.8527,1.6991,1.5107,1.4279
momask,004364,20349608,calib,0.013762,0.002293,0.007579441324263922,1.0,1.0,0.2572,3.8,0,0,1,0,0,1,2.1816,2.0562,2.1083,2.159,2.1673,2.1238,2.0398,1.9014
momask,004364,20349609,calib,0.013976,0.000828,0.006241756496439376,1.0,1.0,0.3865,3.8,0,0,1,0,0,1,3.0302,3.0773,3.1013,3.1095,3.0995,3.0713,3.0278,2.8969
momask,004364,20349610,calib,0.013562,0.000986,0.00621279003713711,1.0,1.0,0.4457,3.8,0,0,1,0,0,1,2.892,3.0002,3.056,3.0809,3.075,3.0421,2.9727,2.7417
momask,004438,20350608,holdout,0.029555,0.004761,0.0056915202944985335,0.8355,0.13928,0.9279,7.6,1,0,0,0,0,1,3.7583,3.7815,3.8417,3.9921,4.2888,4.7853,5.5048,6.8469
momask,004438,20350609,holdout,0.027467,0.0006,0.006108976487254635,0.8257,0.11796,0.9627,7.6,1,0,0,0,0,1,4.3183,4.5068,4.832,5.1683,5.4848,5.9187,6.4337,7.3832
momask,004438,20350610,holdout,0.029779,0.001662,0.005446591926202418,0.7993,0.13322,0.8995,7.6,1,0,0,0,0,1,3.2447,3.2556,3.3022,3.4693,3.8191,4.3833,4.9834,6.0167
momask,004504,20351608,calib,0.056326,-0.035247,0.009132373902237877,0.6382,0.15947,0.9977,3.8,1,0,0,0,0,1,2.5941,2.6951,2.7747,2.8173,2.8587,2.9327,3.2201,4.5761
momask,004504,20351609,calib,0.044729,-0.022877,0.006398263236113664,0.6316,0.14039,0.9937,3.8,1,0,0,0,0,1,2.6067,2.5257,2.4723,2.4585,2.4267,2.3945,2.3756,2.7223
momask,004504,20351610,calib,0.041157,-0.037759,0.004308035404107682,0.5855,0.14632,0.9968,3.8,1,0,0,0,0,1,1.6289,1.6436,1.6635,1.6798,1.7025,1.7473,1.8271,2.0318
momask,004518,20352608,holdout,0.012341,0.00264,0.003765078896956484,0.9566,0.31888,0.8797,9.8,1,0,0,0,0,1,1.537,1.4794,1.4314,1.507,1.9919,3.3743,4.594,5.9598
momask,004518,20352609,holdout,0.015872,0.001397,0.003982189433219499,0.926,0.20577,0.9461,9.8,1,0,0,0,0,1,1.7985,1.7693,1.7627,1.7752,1.8546,2.0615,2.5911,4.371
momask,004518,20352610,holdout,0.009296,0.002823,0.002962953298679204,0.9592,0.38367,0.7701,9.8,1,0,0,0,0,1,1.6743,1.9179,2.4536,3.0497,3.6752,4.3115,4.7624,5.3945
momask,004601,20353608,holdout,0.033991,0.018836,0.0025339576978744604,0.227,0.07566,0.3646,9.8,1,0,0,0,0,1,2.0084,1.9378,1.8917,1.9212,2.0654,2.3656,2.7938,3.7033
momask,004601,20353609,holdout,0.027339,0.014615,0.0017822754010193133,0.2194,0.07311,0.2833,9.8,1,0,0,0,0,1,2.3377,2.3946,2.4714,2.5621,2.6856,2.7714,2.8472,2.9075
momask,004601,20353610,holdout,0.023367,0.008544,0.001627989276201616,0.2066,0.05903,0.2679,9.8,1,0,0,0,0,1,3.0576,2.9848,2.9031,2.8145,2.718,2.5734,2.415,2.1196
momask,004605,20354608,calib,0.024698,0.000949,0.005253195864846662,0.8673,0.11566,0.2298,9.8,1,0,0,0,0,1,3.7655,3.7428,3.6794,3.5919,3.4883,3.3233,3.0312,2.3154
momask,004605,20354609,calib,0.024052,0.000845,0.004344268125269813,0.852,0.10653,0.4534,9.8,1,0,0,0,0,1,2.8711,2.8083,2.6965,2.5674,2.4168,2.2865,2.2784,2.5856
momask,004605,20354610,calib,0.029397,0.00337,0.005706663690802626,0.8444,0.10556,0.2319,9.8,1,0,0,0,0,1,3.5005,3.4344,3.3382,3.2059,3.066,2.8701,2.5856,2.1267
momask,004645,20355608,holdout,0.026599,-9.5e-05,0.004633829408527768,0.8291,0.09755,0.9308,9.8,1,0,0,0,0,1,1.3593,1.373,1.3982,1.4458,1.5091,1.5809,1.6705,1.8968
momask,004645,20355609,holdout,0.021601,-0.001281,0.005928461536101736,0.8776,0.14628,0.9101,9.8,1,0,0,0,0,1,1.4585,1.4804,1.5165,1.561,1.6216,1.7228,1.8677,2.3141
momask,004645,20355610,holdout,0.027701,0.001988,0.007055844534933205,0.8648,0.10811,0.5648,9.8,1,0,0,0,0,1,1.1111,1.0998,1.1195,1.1784,1.2644,1.4016,1.6015,2.3433
momask,004679,20356608,calib,0.001116,0.000735,0.0010159603908120518,1.0,1.0,0.6319,9.8,0,0,1,0,0,1,4.4166,4.4048,4.3944,4.3865,4.3798,4.3745,4.3704,4.3664
momask,004679,20356609,calib,0.001086,0.000715,0.0009980614229932586,1.0,1.0,0.779,9.8,0,0,1,0,0,1,4.1646,4.1579,4.1522,4.1477,4.145,4.1451,4.147,4.1532
momask,004679,20356610,calib,0.001166,0.000845,0.0010642484257400951,1.0,1.0,0.794,9.8,0,0,1,0,0,1,4.0245,4.0159,4.0084,4.0023,3.9978,3.9947,3.9923,3.9888
momask,004680,20357608,calib,0.014595,0.002286,0.004776614320117822,0.9621,0.27492,0.9596,6.6,0,0,1,0,0,1,1.5107,1.5215,1.5483,1.7285,2.623,5.225,6.9882,8.2295
momask,004680,20357609,calib,0.014912,-0.002502,0.0034007186707511877,0.8902,0.1978,0.9667,6.6,0,0,1,0,0,1,1.5735,1.5657,1.5551,1.5428,1.5247,1.5012,1.4811,1.4762
momask,004680,20357610,calib,0.012792,0.001349,0.0036813897968676736,0.9508,0.23773,0.9285,6.6,0,0,1,0,0,1,1.5299,1.5432,1.5646,1.6323,1.8792,2.4577,3.5597,6.7296
momask,004702,20358608,calib,0.03007,-0.002325,0.00618102273709602,0.8092,0.0952,0.1936,7.6,1,0,0,0,0,1,0.7802,0.8057,0.8462,0.9059,0.992,1.1324,1.3597,2.153
momask,004702,20358609,calib,0.033841,0.000211,0.006564564749103854,0.7961,0.08382,0.0333,7.6,1,0,0,0,0,1,0.8613,0.8807,0.9141,0.9611,1.0307,1.1559,1.3646,2.1195
momask,004702,20358610,calib,0.033434,-0.001567,0.005680354106439638,0.7599,0.08941,0.1287,7.6,1,0,0,0,0,1,0.7741,0.8217,0.8971,1.0032,1.1424,1.3629,1.7004,2.6682
momask,004724,20359608,holdout,0.018577,0.000457,0.004983030440251858,0.8597,0.19102,0.8375,9.8,0,1,0,0,0,1,7.8614,7.7918,7.6957,7.5748,7.4063,7.2291,7.0059,6.3371
momask,004724,20359609,holdout,0.019018,-2.3e-05,0.0048501581856562875,0.8622,0.17245,0.2829,9.8,0,1,0,0,0,1,8.4477,8.4036,8.3403,8.2666,8.1594,8.0285,7.8618,7.3606
momask,004724,20359610,holdout,0.02069,0.001277,0.006656343546923996,0.9056,0.16464,0.3093,9.8,0,1,0,0,0,1,8.6432,8.4778,8.2694,7.9717,7.4999,6.898,6.2683,5.5484
momask,004733,20360608,holdout,0.003719,0.001205,0.002314481560580752,1.0,1.0,0.2103,9.8,0,1,0,0,0,1,3.8281,3.8274,3.8282,3.8284,3.8274,3.8254,3.8218,3.8091
momask,004733,20360609,holdout,0.003871,0.000697,0.002516208420476599,1.0,1.0,0.2403,9.8,0,1,0,0,0,1,3.5786,3.5795,3.5794,3.5793,3.5798,3.5769,3.5695,3.5397
momask,004733,20360610,holdout,0.00439,0.000802,0.0023188987875081826,1.0,1.0,0.2834,9.8,0,1,0,0,0,1,3.53,3.5215,3.5107,3.4976,3.4834,3.4704,3.4541,3.4213
momask,004823,20361608,calib,0.008555,-0.008302,0.0009392804896235852,0.2462,0.12311,0.3232,6.6,1,0,0,0,0,1,3.9139,3.8962,3.8769,3.8585,3.8532,3.8814,3.9662,4.4165
momask,004823,20361609,calib,0.009519,-0.007889,0.00112977391423127,0.2348,0.11742,0.8665,6.6,1,0,0,0,0,1,1.9958,1.9762,1.9999,2.0616,2.1512,2.2643,2.4109,2.7186
momask,004823,20361610,calib,0.009301,-0.009202,0.0009535787321682814,0.2424,0.12121,0.6293,6.6,1,0,0,0,0,1,2.6958,2.6487,2.6468,2.6818,2.734,2.8016,2.8861,3.0789
momask,004852,20362608,holdout,0.014911,-0.0175,0.0012158447949899324,0.358,0.17898,0.9627,4.4,1,0,0,0,0,1,1.9057,1.9129,1.9177,1.9226,1.9224,1.9186,1.9088,1.8898
momask,004852,20362609,holdout,0.017828,-0.020522,0.0016249715784411487,0.2955,0.14773,0.9814,4.4,1,0,0,0,0,1,1.6212,1.6273,1.6144,1.5908,1.5581,1.52,1.4878,1.4943
momask,004852,20362610,holdout,0.016314,-0.019132,0.0016142164620199188,0.2898,0.14489,0.9835,4.4,1,0,0,0,0,1,1.6177,1.6208,1.6063,1.5781,1.5378,1.49,1.4416,1.4059
momask,004854,20363608,holdout,0.0376,0.00047,0.0039994047743118445,0.5742,0.11484,0.2748,6.4,1,0,0,0,0,1,4.8255,4.939,5.025,5.0746,5.077,5.0153,4.9619,4.8455
momask,004854,20363609,holdout,0.031026,-0.000792,0.0057712141859897455,0.7383,0.14766,0.2407,6.4,1,0,0,0,0,1,5.3167,5.3293,5.2998,5.2391,5.1353,4.9684,4.757,4.437
momask,004854,20363610,holdout,0.038715,0.000363,0.009485847347970469,0.6562,0.14586,0.3826,6.4,1,0,0,0,0,1,3.4431,3.38,3.3433,3.3613,3.3065,3.0986,2.8757,2.6048
momask,004864,20364608,holdout,0.011081,-0.000146,0.004730598654425945,0.7404,0.29615,0.4256,2.6,0,1,0,0,0,1,3.4091,3.4425,3.4815,3.5215,3.5555,3.5761,3.5833,3.5263
momask,004864,20364609,holdout,0.011702,-0.012182,0.003998298415815497,0.6058,0.40385,0.7973,2.6,0,1,0,0,0,1,2.1082,2.1569,2.1828,2.2609,2.3426,2.2816,2.1603,2.08
momask,004864,20364610,holdout,0.01449,0.004688,0.006264003058423673,0.7692,0.38462,0.5141,2.6,0,1,0,0,0,1,3.4947,3.4494,3.4063,3.3691,3.3463,3.3307,3.3068,3.231
momask,004870,20365608,holdout,0.006657,0.001377,0.004142266484868541,1.0,1.0,0.1541,9.8,0,0,1,0,0,1,3.7023,3.7049,3.7105,3.7219,3.7358,3.7485,3.7588,3.7895
momask,004870,20365609,holdout,0.005053,0.001886,0.0035168783526174537,1.0,1.0,0.1721,9.8,0,0,1,0,0,1,2.2081,2.2087,2.2113,2.2196,2.2309,2.2435,2.2554,2.2749
momask,004870,20365610,holdout,0.005966,0.001288,0.003953113575279488,1.0,1.0,0.2199,9.8,0,0,1,0,0,1,2.9143,2.9143,2.92,2.9293,2.9444,2.9636,2.9857,3.0405
momask,004904,20366608,calib,0.02391,-0.002382,0.00463409957196411,0.7963,0.17694,0.1033,5.4,1,0,0,0,0,1,5.3325,5.3079,5.2652,5.2012,5.1254,5.075,5.0435,4.9198
momask,004904,20366609,calib,0.026187,-0.000502,0.005646601105564783,0.8287,0.16574,0.185,5.4,1,0,0,0,0,1,5.362,5.2776,5.1617,5.0132,4.8192,4.5195,4.2629,4.1332
momask,004904,20366610,calib,0.024266,-0.002897,0.005764391081866074,0.8241,0.18315,0.3594,5.4,1,0,0,0,0,1,4.948,4.9441,4.92,4.8529,4.7089,4.4667,4.1726,3.6468
momask,004975,20367608,holdout,0.006164,0.000309,0.0025207939427651887,0.9617,0.64117,0.7219,9.8,0,0,1,0,0,1,5.4227,5.6334,5.8025,5.9353,6.0404,6.1218,6.1942,6.3093
momask,004975,20367609,holdout,0.005894,0.000558,0.0028758245136376467,0.977,0.48852,0.5604,9.8,0,0,1,0,0,1,4.0712,4.533,4.903,5.1849,5.3253,5.394,5.3718,5.172
momask,004975,20367610,holdout,0.004736,0.001123,0.002964741296980597,1.0,1.0,0.3661,9.8,0,0,1,0,0,1,6.3694,6.6657,6.8732,6.9646,6.9318,6.7724,6.4608,5.4142
momask,004983,20368608,calib,0.001769,0.001098,0.0014966172555681064,1.0,1.0,0.5291,6.6,0,0,1,0,0,1,3.7914,3.7745,3.7576,3.7405,3.7236,3.708,3.6931,3.6689
momask,004983,20368609,calib,0.001581,0.001069,0.0014295743313075052,1.0,1.0,0.7733,6.6,0,0,1,0,0,1,3.6886,3.6839,3.6782,3.6726,3.6666,3.6599,3.6546,3.6504
momask,004983,20368610,calib,0.001445,0.000951,0.0012550443436405757,1.0,1.0,0.5946,6.6,0,0,1,0,0,1,3.828,3.818,3.8076,3.7985,3.7896,3.7808,3.7721,3.7589
momask,005037,20369608,calib,0.023295,0.003142,0.005987061534000039,0.773,0.14056,0.3695,9.8,1,0,0,0,0,1,6.6087,6.5062,6.4166,6.3855,6.4234,6.5242,6.6533,6.8477
momask,005037,20369609,calib,0.024892,0.003366,0.006380806706847358,0.8393,0.1526,0.6376,9.8,1,0,0,0,0,1,5.8354,5.7542,5.6757,5.6112,5.6005,5.655,5.7816,6.3637
momask,005037,20369610,calib,0.024067,0.002814,0.006510874655343677,0.7781,0.14148,0.4299,9.8,1,0,0,0,0,1,5.9636,5.8676,5.8211,5.8413,6.0216,6.2719,6.5086,7.0108
momask,005048,20370608,calib,0.021531,0.002523,0.004456893228374713,0.8485,0.1697,0.9526,6.6,1,0,0,0,0,1,2.0473,2.0554,2.0244,1.928,1.8359,1.951,2.4803,5.1222
momask,005048,20370609,calib,0.018246,0.003058,0.003978381971475225,0.8939,0.17879,0.9279,6.6,1,0,0,0,0,1,1.9056,1.9473,1.9582,1.9303,2.0587,2.794,4.4384,7.1249
momask,005048,20370610,calib,0.018177,0.002381,0.003942177430962214,0.8902,0.1978,0.8934,6.6,1,0,0,0,0,1,1.8848,1.9539,2.0532,2.351,3.3678,5.1364,6.5545,7.9441
momask,005084,20371608,calib,0.02108,0.004714,0.005752568129772965,0.65,0.325,0.8087,2.0,1,0,0,0,0,1,3.378,3.5187,3.6538,3.7454,3.854,3.9918,4.1087,4.3806
momask,005084,20371609,calib,0.023141,0.003804,0.004460391602797357,0.6125,0.30625,0.8521,2.0,1,0,0,0,0,1,3.7285,3.7845,3.8348,3.9125,4.0404,4.1693,4.3104,4.5846
momask,005084,20371610,calib,0.022929,0.004721,0.005648501155894688,0.6625,0.33125,0.9095,2.0,1,0,0,0,0,1,2.9125,3.132,3.3471,3.5402,3.7026,3.8799,4.0254,4.1596
momask,005087,20372608,holdout,0.029831,-0.000865,0.00727625819781808,0.869,0.17381,0.865,4.2,1,0,0,0,0,1,0.7726,0.7997,0.8412,0.9039,0.9761,1.1049,1.4037,2.3828
