gen,sid,seed,foot_skate,path_gain_AFTER_ACTION,mm_orig,mm_corr,dmm,split
mdm,005413,20375610,0.007995,0.0651,2.1678,1.7943,-0.3734,calib
mdm,005445,20376608,0.017632,2.8279,10.2691,8.5899,-1.6792,holdout
mdm,005445,20376609,0.020126,3.2819,10.302,8.3002,-2.0018,holdout
mdm,005445,20376610,0.020391,3.3011,9.7377,7.6873,-2.0504,holdout
mdm,005504,20377608,0.013791,2.8382,7.7687,2.8731,-4.8957,holdout
mdm,005504,20377609,0.009147,3.4161,9.35,5.4838,-3.8663,holdout
mdm,005504,20377610,0.01961,3.0757,7.0798,2.7518,-4.3281,holdout
mdm,005519,20378608,0.009204,3.6306,3.7892,4.2316,0.4425,calib
mdm,005519,20378609,0.01634,5.0359,3.8166,3.4047,-0.4119,calib
mdm,005519,20378610,0.026291,4.442,2.6133,3.1077,0.4944,calib
mdm,005531,20379608,0.00763,0.2996,2.5775,2.3514,-0.2261,holdout
mdm,005531,20379609,0.006679,0.444,1.9569,1.8114,-0.1455,holdout
mdm,005531,20379610,0.007626,0.1829,2.6099,2.5406,-0.0693,holdout
mdm,005537,20380608,0.00217,2.1844,10.4082,9.4493,-0.9589,holdout
mdm,005537,20380609,0.003048,2.3149,10.4069,9.1067,-1.3002,holdout
mdm,005537,20380610,0.002541,1.7046,9.9258,9.8344,-0.0914,holdout
mdm,005589,20381608,0.007978,0.0462,5.1769,4.6857,-0.4912,calib
mdm,005589,20381609,0.008138,0.1459,2.2094,1.6453,-0.5641,calib
mdm,005589,20381610,0.007996,0.0933,5.387,4.8666,-0.5204,calib
mdm,005676,20382608,0.006829,0.0837,1.7569,2.4713,0.7144,calib
mdm,005676,20382609,0.008234,0.4371,2.3404,2.1505,-0.1899,calib
mdm,005676,20382610,0.005052,0.3085,2.4707,2.5369,0.0662,calib
mdm,005712,20383608,0.004763,0.4573,3.8464,3.7945,-0.0519,holdout
mdm,005712,20383609,0.004946,0.8771,3.1208,3.0,-0.1208,holdout
mdm,005712,20383610,0.003615,0.5064,5.1129,5.1838,0.0708,holdout
mdm,005751,20384608,0.006555,0.8328,1.816,1.9286,0.1126,holdout
mdm,005751,20384609,0.005805,0.7188,2.1403,1.9883,-0.152,holdout
mdm,005751,20384610,0.006403,0.6849,2.3675,2.1748,-0.1927,holdout
mdm,005793,20385608,0.021957,5.5464,1.799,2.8106,1.0116,calib
mdm,005793,20385609,0.020418,6.5913,1.6143,2.7603,1.146,calib
mdm,005793,20385610,0.02095,7.2592,3.2702,2.4605,-0.8098,calib
mdm,005803,20386608,0.015074,3.4112,4.8519,5.3669,0.5149,calib
mdm,005803,20386609,0.014164,3.479,3.9679,3.4861,-0.4818,calib
mdm,005803,20386610,0.015068,3.3906,4.2206,4.4318,0.2112,calib
mdm,005818,20387608,0.016287,4.3488,5.0147,4.1804,-0.8343,calib
mdm,005818,20387609,0.017139,2.1363,7.0546,5.9192,-1.1354,calib
mdm,005818,20387610,0.006053,2.0616,6.4,6.2017,-0.1983,calib
mdm,005932,20388608,0.012959,0.6232,3.0476,4.1096,1.062,calib
mdm,005932,20388609,0.007989,0.4017,3.7975,4.7056,0.9081,calib
mdm,005932,20388610,0.008856,0.6269,2.7464,3.4462,0.6998,calib
mdm,005933,20389608,0.007576,0.156,3.6204,3.9846,0.3642,holdout
mdm,005933,20389609,0.007548,0.0386,4.7353,5.0686,0.3333,holdout
mdm,005933,20389610,0.00654,0.077,4.2527,4.59,0.3373,holdout
mdm,006014,20390608,0.026115,1.9883,5.2179,1.334,-3.8838,calib
mdm,006014,20390609,0.02445,2.0626,5.7369,1.1699,-4.567,calib
mdm,006014,20390610,0.014554,1.4232,5.7985,4.0962,-1.7022,calib
mdm,006033,20391608,0.007266,0.4122,4.0999,3.6342,-0.4656,calib
mdm,006033,20391609,0.011105,1.0379,5.2765,5.3343,0.0577,calib
mdm,006033,20391610,0.009587,0.842,4.4674,3.6897,-0.7777,calib
mdm,006089,20392608,0.006281,0.1386,4.9373,4.2806,-0.6567,holdout
mdm,006089,20392609,0.006408,0.3987,8.5078,8.3657,-0.142,holdout
mdm,006089,20392610,0.004634,0.1029,3.7481,2.9241,-0.824,holdout
mdm,006106,20393608,0.012013,2.475,5.3849,4.3739,-1.011,holdout
mdm,006106,20393609,0.013931,2.6292,2.6712,3.0615,0.3903,holdout
mdm,006106,20393610,0.006928,0.4861,4.0048,6.5402,2.5354,holdout
mdm,006132,20394608,0.007113,0.0853,1.7766,2.3197,0.5431,calib
mdm,006132,20394609,0.007325,0.0814,2.83,3.0818,0.2519,calib
mdm,006132,20394610,0.007316,0.051,2.8244,3.3196,0.4952,calib
mdm,006145,20395608,0.007741,0.0763,2.6277,3.0664,0.4387,calib
mdm,006145,20395609,0.007657,0.0484,3.6512,3.8337,0.1825,calib
mdm,006145,20395610,0.007655,0.1236,1.8162,1.8209,0.0047,calib
mdm,006185,20396608,0.023789,8.1787,6.6272,4.3436,-2.2836,holdout
mdm,006185,20396609,0.028298,9.3093,6.2222,3.9189,-2.3033,holdout
mdm,006185,20396610,0.02703,9.1744,5.4216,3.3143,-2.1074,holdout
mdm,006236,20397608,0.011062,2.1784,3.5127,3.894,0.3813,holdout
mdm,006236,20397609,0.011167,1.4955,1.9399,1.9761,0.0361,holdout
mdm,006236,20397610,0.012111,2.0384,2.5543,1.6253,-0.929,holdout
mdm,006281,20398608,0.01668,1.611,2.9522,1.8659,-1.0863,calib
mdm,006281,20398609,0.012747,1.6379,3.7474,3.8716,0.1242,calib
mdm,006281,20398610,0.010282,1.1591,3.885,4.2885,0.4035,calib
mdm,006371,20399608,0.007263,0.1354,4.2088,3.7002,-0.5086,holdout
mdm,006371,20399609,0.008192,0.1243,5.4381,5.3033,-0.1348,holdout
mdm,006371,20399610,0.007719,0.1271,5.1688,4.6163,-0.5526,holdout
mdm,006383,20400608,0.015375,3.3459,8.0887,6.8371,-1.2516,calib
mdm,006383,20400609,0.017936,2.6544,8.6434,7.3581,-1.2853,calib
mdm,006383,20400610,0.023803,4.2342,7.9178,5.5966,-2.3211,calib
mdm,006420,20401608,0.00896,0.4415,2.3639,2.1326,-0.2313,calib
mdm,006420,20401609,0.009117,0.3599,4.68,4.0563,-0.6237,calib
mdm,006420,20401610,0.007636,0.0993,3.7701,3.4435,-0.3266,calib
mdm,006426,20402608,0.021417,3.1013,4.4635,5.0412,0.5778,calib
mdm,006426,20402609,0.008906,1.0654,6.9217,8.0157,1.094,calib
mdm,006426,20402610,0.011788,2.9762,5.0345,4.2663,-0.7682,calib
mdm,006442,20403608,0.007834,0.1304,2.7577,2.1227,-0.6351,holdout
mdm,006442,20403609,0.007456,0.0508,3.2105,2.8679,-0.3425,holdout
mdm,006442,20403610,0.007549,0.0839,3.9593,3.2135,-0.7457,holdout
mdm,006477,20404608,0.007238,0.2435,3.553,4.8713,1.3184,holdout
mdm,006477,20404609,0.007057,0.313,2.2025,3.6123,1.4098,holdout
mdm,006477,20404610,0.007315,0.0853,4.716,5.1626,0.4466,holdout
mdm,006521,20405608,0.007836,0.0584,2.7359,1.988,-0.7479,calib
mdm,006521,20405609,0.007819,0.2253,3.4127,3.4287,0.016,calib
mdm,006521,20405610,0.007921,0.1229,2.6214,2.5078,-0.1136,calib
mdm,006568,20406608,0.006775,0.3336,2.6388,2.4804,-0.1583,holdout
mdm,006568,20406609,0.005819,1.1839,4.7581,4.5724,-0.1858,holdout
mdm,006568,20406610,0.004589,1.2751,3.9028,3.7713,-0.1315,holdout
mdm,006620,20407608,0.013437,2.0412,2.6432,6.0396,3.3964,holdout
mdm,006620,20407609,0.015217,2.419,3.1234,3.1891,0.0657,holdout
mdm,006620,20407610,0.018109,2.2381,2.4369,2.8876,0.4507,holdout
mdm,006631,20408608,0.007443,0.5951,7.4487,7.7943,0.3456,holdout
mdm,006631,20408609,0.00879,0.4492,3.3533,3.9729,0.6196,holdout
mdm,006631,20408610,0.008562,0.4239,3.6236,4.3704,0.7469,holdout
mdm,006652,20409608,0.007527,1.0215,3.9758,3.7943,-0.1815,holdout
mdm,006652,20409609,0.007317,0.95,4.4001,4.2623,-0.1378,holdout
mdm,006652,20409610,0.007708,1.4381,4.0009,3.82,-0.1809,holdout
mdm,006701,20410608,0.011774,1.4928,6.5458,5.7799,-0.7659,calib
mdm,006701,20410609,0.015288,3.0081,6.3215,5.0168,-1.3047,calib
mdm,006701,20410610,0.014939,2.0894,6.313,5.3633,-0.9497,calib
mdm,006806,20411608,0.011824,2.3367,8.4425,7.8784,-0.5641,calib
mdm,006806,20411609,0.013092,2.5156,8.6399,7.6811,-0.9588,calib
mdm,006806,20411610,0.009001,2.2046,8.647,7.8451,-0.8019,calib
mdm,006814,20412608,0.003563,2.6167,9.2948,8.1323,-1.1625,calib
mdm,006814,20412609,0.007089,4.5424,8.4751,6.2339,-2.2412,calib
mdm,006814,20412610,0.003246,4.1584,9.204,7.5233,-1.6807,calib
mdm,006839,20413608,0.007598,1.0977,3.7599,4.3073,0.5474,calib
mdm,006839,20413609,0.0091,0.8522,4.979,5.0843,0.1052,calib
mdm,006839,20413610,0.007622,0.3568,4.0024,4.9339,0.9314,calib
mdm,006852,20414608,0.011046,1.1025,9.117,8.124,-0.993,calib
mdm,006852,20414609,0.008416,0.2423,4.455,3.0322,-1.4229,calib
mdm,006852,20414610,0.021962,1.6968,6.3842,2.9278,-3.4564,calib
mdm,006979,20415608,0.008396,0.4292,3.9476,4.2069,0.2594,calib
mdm,006979,20415609,0.007955,0.663,2.0387,2.1674,0.1287,calib
mdm,006979,20415610,0.011184,1.4428,1.8697,1.2744,-0.5953,calib
mdm,006980,20416608,0.01662,3.281,3.0492,3.1139,0.0646,calib
mdm,006980,20416609,0.005662,3.906,6.4714,2.0363,-4.4351,calib
mdm,006980,20416610,0.012902,2.8753,1.5501,1.4534,-0.0967,calib
mdm,006987,20417608,0.007941,0.0922,5.7388,6.1568,0.4179,holdout
mdm,006987,20417609,0.00806,0.0643,6.9292,7.2519,0.3227,holdout
mdm,006987,20417610,0.008147,0.0644,6.8928,6.9619,0.069,holdout
mdm,007097,20418608,0.016292,1.6717,6.4598,7.0994,0.6397,holdout
mdm,007097,20418609,0.022846,3.7134,5.9173,3.3932,-2.5241,holdout
mdm,007097,20418610,0.015186,3.3126,6.3858,4.0425,-2.3434,holdout
mdm,007134,20419608,0.02441,5.3003,7.334,4.191,-3.143,calib
mdm,007134,20419609,0.017534,4.4508,8.2836,5.8636,-2.42,calib
mdm,007134,20419610,0.017509,3.4781,8.7398,7.0572,-1.6826,calib
mdm,007314,20420608,0.009231,3.1261,6.573,2.983,-3.59,calib
mdm,007314,20420609,0.015491,2.7357,1.2788,1.0695,-0.2093,calib
mdm,007314,20420610,0.009197,4.8363,7.9686,4.4017,-3.5669,calib
mdm,007409,20421608,0.016887,1.9125,2.7767,2.6319,-0.1448,holdout
mdm,007409,20421609,0.010444,1.7756,4.2306,3.7369,-0.4937,holdout
mdm,007409,20421610,0.012041,1.2316,7.092,4.977,-2.115,holdout
mdm,007459,20422608,0.006252,0.1205,1.3823,1.3394,-0.0429,holdout
mdm,007459,20422609,0.007934,0.1768,4.406,4.1743,-0.2317,holdout
mdm,007459,20422610,0.00816,0.1704,2.6761,2.5417,-0.1344,holdout
mdm,007540,20423608,0.007665,0.1025,1.1579,1.2409,0.083,holdout
mdm,007540,20423609,0.007826,0.048,1.5953,1.9872,0.3918,holdout
mdm,007540,20423610,0.008602,0.1354,1.3209,2.1461,0.8251,holdout
mdm,007624,20424608,0.003634,0.1835,4.0102,3.9661,-0.0441,calib
mdm,007624,20424609,0.003651,0.2336,4.7391,4.8228,0.0836,calib
mdm,007624,20424610,0.003971,0.0861,4.3272,4.2892,-0.038,calib
mdm,007626,20425608,0.011112,3.1224,8.7685,7.5883,-1.1802,calib
mdm,007626,20425609,0.005094,4.2331,9.7859,5.0217,-4.7642,calib
mdm,007626,20425610,0.002639,1.2655,10.3923,10.2599,-0.1324,calib
mdm,007675,20426608,0.008443,0.1816,2.2798,2.0201,-0.2597,calib
mdm,007675,20426609,0.008191,0.0417,5.7206,5.4313,-0.2892,calib
mdm,007675,20426610,0.009801,0.7965,7.1925,7.1406,-0.0519,calib
mdm,007695,20427608,0.008166,0.2892,8.5193,8.8438,0.3245,holdout
mdm,007695,20427609,0.007706,0.3082,7.3045,7.3937,0.0892,holdout
mdm,007695,20427610,0.00946,0.5302,8.2941,8.2811,-0.013,holdout
mdm,007715,20428608,0.007095,0.7513,3.2868,3.344,0.0571,calib
mdm,007715,20428609,0.008988,0.5993,3.2244,3.3155,0.0911,calib
mdm,007715,20428610,0.007934,0.2228,4.2635,5.2139,0.9504,calib
mdm,007742,20429608,0.006666,0.0626,5.5119,5.1256,-0.3863,holdout
mdm,007742,20429609,0.007926,0.1026,1.3456,1.4241,0.0785,holdout
mdm,007742,20429610,0.006816,0.0874,4.4724,4.128,-0.3444,holdout
mdm,007777,20430608,0.008058,0.2311,1.8672,1.6524,-0.2147,calib
mdm,007777,20430609,0.009056,0.1123,3.1189,3.285,0.1661,calib
mdm,007777,20430610,0.008211,0.1567,1.9809,2.1346,0.1537,calib
mdm,007811,20431608,0.016173,3.9637,2.3789,0.7973,-1.5816,calib
mdm,007811,20431609,0.011857,2.4332,1.5811,1.2313,-0.3498,calib
mdm,007811,20431610,0.004209,2.5607,4.7719,0.8997,-3.8722,calib
mdm,008069,20432608,0.009245,0.8124,5.2339,5.4525,0.2186,holdout
mdm,008069,20432609,0.008482,1.049,5.4443,5.7932,0.3489,holdout
mdm,008069,20432610,0.012486,1.205,4.0327,4.608,0.5754,holdout
mdm,008087,20433608,0.007733,0.0688,1.3528,1.7592,0.4063,holdout
mdm,008087,20433609,0.0075,0.0478,1.6232,1.9272,0.304,holdout
mdm,008087,20433610,0.00787,0.0676,1.8467,2.2773,0.4306,holdout
mdm,008131,20434608,0.011481,0.8147,6.7588,6.4895,-0.2693,calib
mdm,008131,20434609,0.011588,1.0681,6.5243,6.2641,-0.2602,calib
mdm,008131,20434610,0.009419,0.7396,4.6296,4.7808,0.1512,calib
mdm,008141,20435608,0.007728,0.202,3.3581,3.5935,0.2354,calib
mdm,008141,20435609,0.008063,0.2682,2.8995,3.2685,0.369,calib
mdm,008141,20435610,0.007728,0.1773,2.958,2.9244,-0.0336,calib
mdm,008152,20436608,0.007493,0.0897,3.3698,2.5454,-0.8244,calib
mdm,008152,20436609,0.007983,0.0793,3.4821,2.9715,-0.5107,calib
mdm,008152,20436610,0.008082,0.069,3.6495,2.578,-1.0715,calib
mdm,008157,20437608,0.007028,2.2614,3.2137,4.0671,0.8534,calib
mdm,008157,20437609,0.018126,1.5033,7.9687,8.6894,0.7208,calib
mdm,008157,20437610,0.010111,2.0596,3.494,1.982,-1.512,calib
mdm,008159,20438608,0.008465,0.2886,3.7932,4.0127,0.2196,holdout
mdm,008159,20438609,0.007833,0.1,5.6586,6.0084,0.3498,holdout
mdm,008159,20438610,0.008169,0.3309,4.1013,4.1344,0.0331,holdout
mdm,008315,20439608,0.003762,2.0901,5.0833,3.5697,-1.5136,holdout
mdm,008315,20439609,0.003029,2.8984,5.6755,3.6894,-1.9861,holdout
mdm,008315,20439610,0.000991,2.4626,5.7662,3.5662,-2.2001,holdout
mdm,008333,20440608,0.006364,0.1046,4.8801,4.9103,0.0303,calib
mdm,008333,20440609,0.006226,0.0855,4.4625,4.6895,0.227,calib
mdm,008333,20440610,0.007146,0.097,3.7931,3.879,0.0859,calib
mdm,008349,20441608,0.004169,0.8256,4.3297,5.0088,0.679,holdout
mdm,008349,20441609,0.004732,0.2533,4.4827,5.0888,0.6061,holdout
mdm,008349,20441610,0.004343,0.5637,3.5711,4.1993,0.6281,holdout
mdm,008382,20442608,0.006985,0.5799,5.8688,5.5144,-0.3544,holdout
mdm,008382,20442609,0.008013,0.4241,8.1454,7.825,-0.3204,holdout
mdm,008382,20442610,0.007613,0.511,7.2878,7.2438,-0.044,holdout
mdm,008484,20443608,0.009082,0.4546,3.8559,3.429,-0.4269,calib
mdm,008484,20443609,0.007797,0.093,5.6276,5.4066,-0.221,calib
mdm,008484,20443610,0.005548,0.3483,6.7819,6.3529,-0.4291,calib
mdm,008517,20444608,0.008244,0.4564,4.7987,5.5011,0.7024,holdout
mdm,008517,20444609,0.008152,0.405,3.172,3.3408,0.1689,holdout
mdm,008517,20444610,0.008811,0.4269,3.2927,4.1955,0.9028,holdout
mdm,008528,20445608,0.010018,1.4784,2.8637,2.9629,0.0992,calib
mdm,008528,20445609,0.009083,1.1283,3.7761,3.9745,0.1984,calib
mdm,008528,20445610,0.006928,0.8456,3.2558,3.7659,0.5101,calib
mdm,008664,20446608,0.007828,0.1338,4.5791,5.0308,0.4517,calib
mdm,008664,20446609,0.006534,0.0758,6.0836,6.2078,0.1241,calib
mdm,008664,20446610,0.007586,0.0938,5.656,5.8336,0.1776,calib
mdm,008668,20447608,0.00852,0.1525,2.3988,2.3594,-0.0394,calib
mdm,008668,20447609,0.008314,0.2065,1.8198,1.7762,-0.0436,calib
mdm,008668,20447610,0.00795,0.0963,2.4379,2.3113,-0.1266,calib
mdm,008775,20448608,0.007938,0.5471,2.9441,3.1605,0.2165,holdout
mdm,008775,20448609,0.00727,0.2899,3.8524,3.6304,-0.222,holdout
mdm,008775,20448610,0.008128,0.1827,4.4216,4.0225,-0.3991,holdout
mdm,008853,20449608,0.007383,0.1977,3.837,3.8182,-0.0187,calib
mdm,008853,20449609,0.004749,0.5194,5.7021,5.8029,0.1009,calib
mdm,008853,20449610,0.008432,0.5495,3.6755,3.6366,-0.0389,calib
mdm,008902,20450608,0.007904,0.0634,2.8453,1.9338,-0.9115,calib
mdm,008902,20450609,0.007951,0.0568,2.9655,2.421,-0.5445,calib
mdm,008902,20450610,0.008164,0.1107,2.4209,1.711,-0.7099,calib
mdm,008904,20451608,0.007479,0.4559,2.8145,3.3043,0.4898,calib
mdm,008904,20451609,0.007714,0.4793,2.3034,2.9397,0.6363,calib
mdm,008904,20451610,0.00706,0.1942,2.4361,2.9368,0.5007,calib
mdm,008934,20452608,0.012845,3.098,3.6075,2.2135,-1.394,calib
mdm,008934,20452609,0.01808,3.5085,3.3639,1.4925,-1.8714,calib
mdm,008934,20452610,0.019195,2.8064,3.9821,1.779,-2.203,calib
mdm,008936,20453608,0.005858,2.4193,7.5672,7.0209,-0.5464,holdout
mdm,008936,20453609,0.017416,1.8976,5.4168,3.1854,-2.2314,holdout
mdm,008936,20453610,0.005905,0.4588,8.337,7.7283,-0.6087,holdout
mdm,009041,20454608,0.011106,1.3108,2.2827,1.3682,-0.9145,calib
mdm,009041,20454609,0.009447,0.9068,2.5729,2.2008,-0.3721,calib
mdm,009041,20454610,0.009037,1.0315,1.9508,1.7672,-0.1836,calib
mdm,009123,20455608,0.010714,3.8893,5.5701,4.6622,-0.9078,calib
mdm,009123,20455609,0.026748,4.8715,5.1297,4.0045,-1.1252,calib
mdm,009123,20455610,0.020491,4.2699,2.9425,3.2055,0.263,calib
mdm,009351,20456608,0.007982,0.3104,8.3177,8.2346,-0.0831,holdout
mdm,009351,20456609,0.006477,0.1561,8.7326,8.8769,0.1443,holdout
mdm,009351,20456610,0.006933,0.0517,9.8316,9.7366,-0.095,holdout
mdm,009405,20457608,0.00827,0.1957,5.8346,6.5494,0.7149,calib
mdm,009405,20457609,0.00839,0.6611,4.4732,5.3017,0.8285,calib
mdm,009405,20457610,0.010434,0.7699,5.3426,6.6147,1.2721,calib
mdm,009410,20458608,0.012356,1.7984,2.5384,2.7356,0.1972,holdout
mdm,009410,20458609,0.015907,2.3677,6.0913,5.1582,-0.9331,holdout
mdm,009410,20458610,0.01174,1.8127,6.6791,5.8305,-0.8486,holdout
mdm,009443,20459608,0.002474,0.8368,4.9219,4.779,-0.1429,holdout
mdm,009443,20459609,0.00245,3.1227,6.2602,6.8526,0.5924,holdout
mdm,009443,20459610,0.001093,1.3526,4.6085,4.7247,0.1161,holdout
mdm,009449,20460608,0.007412,0.0814,2.9208,1.9441,-0.9767,holdout
mdm,009449,20460609,0.008079,0.0492,2.8188,2.3923,-0.4265,holdout
mdm,009449,20460610,0.008011,0.064,3.2617,2.1859,-1.0757,holdout
mdm,009562,20461608,0.001791,2.5757,10.6447,10.0664,-0.5782,holdout
mdm,009562,20461609,0.000899,2.9993,10.6052,10.294,-0.3112,holdout
mdm,009562,20461610,0.001212,1.3941,10.5139,10.3695,-0.1443,holdout
mdm,009710,20462608,0.007496,0.0688,4.5638,4.8631,0.2994,holdout
mdm,009710,20462609,0.00649,0.1636,3.0497,3.1231,0.0734,holdout
mdm,009710,20462610,0.006905,0.173,3.7073,3.6255,-0.0818,holdout
mdm,009716,20463608,0.007891,0.0844,3.1577,2.5196,-0.6382,calib
mdm,009716,20463609,0.007928,0.138,3.4991,3.2127,-0.2864,calib
mdm,009716,20463610,0.007911,0.1032,1.9962,1.9705,-0.0257,calib
mdm,009727,20464608,0.015372,2.3729,1.6142,1.7308,0.1166,calib
mdm,009727,20464609,0.011381,1.5789,1.6427,1.6376,-0.0051,calib
mdm,009727,20464610,0.01166,1.69,1.6215,1.7872,0.1657,calib
mdm,009749,20465608,0.007788,0.3459,3.2659,3.1187,-0.1472,holdout
mdm,009749,20465609,0.007874,0.3477,3.0566,2.7221,-0.3345,holdout
mdm,009749,20465610,0.007898,0.254,3.111,2.9508,-0.1602,holdout
mdm,009762,20466608,0.010058,1.4175,1.6374,1.398,-0.2394,holdout
mdm,009762,20466609,0.00974,0.73,2.7295,2.86,0.1305,holdout
mdm,009762,20466610,0.015344,1.7841,1.9846,1.2073,-0.7773,holdout
mdm,009776,20467608,0.012965,2.8739,2.11,2.5932,0.4832,holdout
mdm,009776,20467609,0.01316,1.6548,2.45,1.8557,-0.5943,holdout
mdm,009776,20467610,0.022109,4.3825,1.5981,1.8855,0.2873,holdout
mdm,009924,20468608,0.014042,3.9198,3.3431,2.0541,-1.289,holdout
mdm,009924,20468609,0.019424,4.4228,1.8427,1.8416,-0.001,holdout
mdm,009924,20468610,0.028425,5.3784,2.4904,2.6404,0.15,holdout
mdm,009945,20469608,0.002795,2.7621,5.7309,1.3856,-4.3452,calib
mdm,009945,20469609,0.005143,1.9619,2.8714,3.9804,1.109,calib
mdm,009945,20469610,0.01333,1.7396,2.0097,5.2722,3.2625,calib
mdm,009996,20470608,0.007718,0.1586,3.3457,2.2479,-1.0978,calib
mdm,009996,20470609,0.008074,0.0712,1.3854,1.4602,0.0748,calib
mdm,009996,20470610,0.007915,0.0591,1.4921,1.5397,0.0476,calib
mdm,010037,20471608,0.017002,1.012,3.9201,3.7051,-0.215,calib
mdm,010037,20471609,0.016747,0.9646,4.4317,4.1336,-0.2981,calib
mdm,010037,20471610,0.014849,0.8794,5.8862,6.2517,0.3654,calib
mdm,010043,20472608,0.01296,1.5795,5.6311,4.8009,-0.8302,calib
mdm,010043,20472609,0.018809,2.2062,5.1566,5.0904,-0.0662,calib
mdm,010043,20472610,0.016712,1.9,5.5982,4.9432,-0.655,calib
mdm,010076,20473608,0.003489,3.0954,5.0949,2.2988,-2.7962,holdout
mdm,010076,20473609,0.014853,2.4669,2.0456,1.6425,-0.4032,holdout
mdm,010076,20473610,0.012931,2.5369,2.2708,1.8489,-0.4219,holdout
mdm,010116,20474608,0.004282,5.712,6.6775,4.2144,-2.4631,holdout
mdm,010116,20474609,0.009628,4.5363,5.4885,3.5021,-1.9864,holdout
mdm,010116,20474610,0.006665,5.3744,5.1554,3.2294,-1.926,holdout
mdm,010135,20475608,0.004421,0.0857,1.8661,1.7237,-0.1424,holdout
mdm,010135,20475609,0.007105,0.066,1.7258,1.5763,-0.1494,holdout
mdm,010135,20475610,0.007748,0.068,2.025,1.8731,-0.1519,holdout
mdm,010142,20476608,0.008829,0.7607,5.8907,6.0171,0.1264,holdout
mdm,010142,20476609,0.008677,0.6896,5.3022,5.3093,0.0071,holdout
mdm,010142,20476610,0.008414,0.5064,5.7931,5.7276,-0.0655,holdout
mdm,010150,20477608,0.006943,0.2355,5.469,5.1296,-0.3394,calib
mdm,010150,20477609,0.007259,0.1574,6.0914,5.5718,-0.5196,calib
mdm,010150,20477610,0.007781,0.0731,5.026,4.5743,-0.4517,calib
mdm,010161,20478608,0.008091,0.0765,3.0308,2.6636,-0.3672,calib
mdm,010161,20478609,0.00802,0.0825,3.2876,3.2073,-0.0803,calib
mdm,010161,20478610,0.007982,0.074,3.5969,3.2584,-0.3385,calib
mdm,010199,20479608,0.010626,1.324,5.1017,4.5181,-0.5837,calib
mdm,010199,20479609,0.014345,2.3602,5.2035,4.9377,-0.2658,calib
mdm,010199,20479610,0.013843,1.7271,5.3074,5.1655,-0.1418,calib
mdm,010226,20480608,0.008022,0.5052,2.2305,1.7785,-0.452,holdout
mdm,010226,20480609,0.008596,0.54,1.0847,1.4714,0.3867,holdout
mdm,010226,20480610,0.009435,0.5308,1.5032,1.8109,0.3077,holdout
mdm,010248,20481608,0.004067,4.3735,10.3992,10.0761,-0.3231,holdout
mdm,010248,20481609,0.002747,5.5512,8.746,6.6696,-2.0764,holdout
mdm,010248,20481610,0.003449,3.5087,9.6869,8.8698,-0.8171,holdout
mdm,010254,20482608,0.005759,0.2848,3.7531,3.4713,-0.2818,holdout
mdm,010254,20482609,0.005875,0.4592,3.8558,3.3225,-0.5333,holdout
mdm,010254,20482610,0.00762,0.2921,3.8941,4.2306,0.3365,holdout
mdm,010315,20483608,0.011301,2.5482,3.7423,4.5535,0.8112,calib
mdm,010315,20483609,0.012169,1.3473,2.1173,2.2288,0.1114,calib
mdm,010315,20483610,0.010851,3.2341,2.6546,2.5962,-0.0584,calib
mdm,010388,20484608,0.008579,0.1567,2.0698,2.0154,-0.0545,calib
mdm,010388,20484609,0.005041,0.1626,2.1494,2.0657,-0.0836,calib
mdm,010388,20484610,0.004397,0.1409,1.9652,2.2224,0.2571,calib
mdm,010409,20485608,0.01427,3.4792,4.6372,1.4908,-3.1463,calib
mdm,010409,20485609,0.017409,3.8056,6.0792,2.0762,-4.003,calib
mdm,010409,20485610,0.009737,1.8069,5.562,2.1429,-3.419,calib
mdm,010447,20486608,0.012027,4.6983,4.7525,4.699,-0.0536,holdout
mdm,010447,20486609,0.010329,4.5772,5.3172,4.9441,-0.3731,holdout
mdm,010447,20486610,0.010685,4.3508,4.2267,4.3817,0.155,holdout
mdm,010553,20487608,0.004635,2.9031,7.3373,3.7513,-3.586,calib
mdm,010553,20487609,0.006006,3.0273,5.558,3.8568,-1.7011,calib
mdm,010553,20487610,0.004919,2.5756,5.6193,3.7176,-1.9018,calib
mdm,010557,20488608,0.00811,0.0565,5.4445,5.2198,-0.2247,holdout
mdm,010557,20488609,0.007753,0.0762,6.7215,6.2851,-0.4364,holdout
mdm,010557,20488610,0.00789,0.0565,6.0593,5.7596,-0.2997,holdout
mdm,010563,20489608,0.008183,0.0388,6.9498,6.8448,-0.105,calib
mdm,010563,20489609,0.008893,0.3301,4.0189,3.8905,-0.1284,calib
mdm,010563,20489610,0.008068,0.0835,7.1073,7.0633,-0.044,calib
mdm,010617,20490608,0.008717,3.2228,8.4067,7.2943,-1.1124,holdout
mdm,010617,20490609,0.010494,5.9554,7.7129,5.8766,-1.8363,holdout
mdm,010617,20490610,0.008167,3.9994,8.5424,7.3512,-1.1912,holdout
mdm,010618,20491608,0.01109,1.0921,1.0675,1.1314,0.0639,calib
mdm,010618,20491609,0.007533,2.0246,3.2986,3.0081,-0.2904,calib
mdm,010618,20491610,0.01202,1.4386,1.9351,1.351,-0.5841,calib
mdm,010784,20492608,0.008026,0.8715,1.7657,1.5934,-0.1723,calib
mdm,010784,20492609,0.008441,0.4023,6.1819,5.7588,-0.4231,calib
